Order_ID,Order_Date,Customer_ID,Category,Product,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Customer_Segment
ORD-01671,2025-06-30,CUST-0484,Clothing,Sneakers,West,Mumbai,1,34.29,0.1,30.86,18.0,12.86,UPI,Small Business
ORD-00409,2025-06-30,CUST-1125,Office Supplies,Stapler,South,Chennai,7,39.9,0.0,279.3,193.7,85.6,UPI,Small Business
ORD-00703,2025-06-30,CUST-1047,Furniture,Cabinet,West,Ahmedabad,4,400.57,0.0,1602.28,1327.66,274.62,Debit Card,Consumer
ORD-00584,2025-06-30,CUST-0295,Electronics,Keyboard,West,Ahmedabad,7,494.21,0.0,3459.47,2187.97,1271.5,Credit Card,Corporate
ORD-00086,2025-07-01,CUST-0007,Clothing,Jacket,East,Kolkata,5,43.06,0.05,204.54,137.19,67.35,UPI,Corporate
ORD-04589,2025-07-01,CUST-0351,Clothing,Backpack,West,Ahmedabad,4,67.9,0.05,258.02,149.92,108.1,Cash,Small Business
ORD-00954,2025-07-01,CUST-1129,Office Supplies,Calculator,North,Jaipur,4,39.06,0.0,156.24,102.05,54.19,UPI,Corporate
ORD-00486,2025-07-01,CUST-0616,Electronics,Headphones,South,Chennai,5,437.28,0.0,2186.4,1402.99,783.41,UPI,Consumer
ORD-01685,2025-07-01,CUST-0791,Electronics,Headphones,East,Kolkata,1,656.54,0.05,623.71,391.2,232.51,Credit Card,Consumer
ORD-02701,2025-07-01,CUST-0655,Office Supplies,Pen Set,West,Pune,5,39.17,0.2,156.68,114.31,42.37,Debit Card,Consumer
ORD-02858,2025-07-01,CUST-0565,Electronics,Laptop,Central,Indore,6,315.02,0.2,1512.1,984.6,527.5,UPI,Consumer
ORD-04885,2025-07-01,CUST-0801,Electronics,Headphones,East,Guwahati,4,576.1,0.0,2304.4,1387.19,917.21,UPI,Consumer
ORD-04999,2025-07-01,CUST-0252,Office Supplies,Stapler,South,Bengaluru,2,55.28,0.15,93.98,59.77,34.21,UPI,Consumer
ORD-04510,2025-07-01,CUST-0923,Furniture,Bookshelf,East,Bhubaneswar,4,215.06,0.0,860.24,559.28,300.96,UPI,Small Business
ORD-00314,2025-07-01,CUST-0574,Electronics,Monitor,East,Guwahati,6,473.77,0.05,2700.49,1618.24,1082.25,Debit Card,Consumer
ORD-00039,2025-07-02,CUST-0596,Clothing,Backpack,West,Mumbai,5,47.06,0.05,223.54,163.1,60.44,Cash,Consumer
ORD-03646,2025-07-02,CUST-0231,Clothing,Jacket,East,Kolkata,2,54.7,0.0,109.4,91.16,18.24,Cash,Corporate
ORD-04372,2025-07-02,CUST-1036,Clothing,Jeans,North,Chandigarh,5,62.94,0.05,298.96,215.48,83.48,UPI,Consumer
ORD-04870,2025-07-02,CUST-0995,Furniture,Desk,Central,Bhopal,3,309.6,0.05,882.36,648.48,233.88,UPI,Small Business
ORD-02499,2025-07-02,CUST-0096,Electronics,Smartphone,South,Chennai,2,889.06,0.15,1511.4,999.3,512.1,Credit Card,Consumer
ORD-03583,2025-07-02,CUST-0102,Furniture,Desk,South,Bengaluru,3,252.42,0.1,681.53,511.56,169.97,Bank Transfer,Consumer
ORD-02710,2025-07-02,CUST-0093,Office Supplies,Printer Paper,East,Kolkata,1,35.39,0.1,31.85,21.27,10.58,Credit Card,Consumer
ORD-01183,2025-07-02,CUST-0293,Office Supplies,Calculator,West,Mumbai,3,40.49,0.0,121.47,79.18,42.29,Cash,Consumer
ORD-01181,2025-07-02,CUST-1157,Clothing,Backpack,South,Bengaluru,7,51.29,0.15,305.18,232.39,72.79,Debit Card,Small Business
ORD-01801,2025-07-02,CUST-0437,Clothing,T-Shirt,West,Pune,1,70.86,0.05,67.32,50.46,16.86,UPI,Corporate
ORD-02980,2025-07-02,CUST-0009,Clothing,Backpack,East,Guwahati,2,46.68,0.0,93.36,60.4,32.96,UPI,Consumer
ORD-02420,2025-07-02,CUST-0566,Furniture,Table,East,Guwahati,7,373.06,0.1,2350.28,1860.1,490.18,Credit Card,Small Business
ORD-03558,2025-07-02,CUST-0072,Home & Kitchen,Toaster,West,Pune,7,81.34,0.0,569.38,378.91,190.47,Bank Transfer,Consumer
ORD-04575,2025-07-02,CUST-0240,Office Supplies,Stapler,West,Ahmedabad,4,32.68,0.05,124.18,99.77,24.41,UPI,Consumer
ORD-03795,2025-07-02,CUST-0062,Clothing,Jeans,Central,Indore,6,58.12,0.1,313.85,216.22,97.63,UPI,Corporate
ORD-03717,2025-07-03,CUST-1084,Electronics,Monitor,North,Jaipur,7,382.64,0.1,2410.63,1509.06,901.57,Credit Card,Corporate
ORD-01561,2025-07-03,CUST-0150,Home & Kitchen,Cookware Set,North,Chandigarh,3,111.96,0.0,335.88,214.08,121.8,Bank Transfer,Consumer
ORD-02029,2025-07-03,CUST-0753,Electronics,Keyboard,North,Chandigarh,5,413.69,0.05,1965.03,1568.65,396.38,Debit Card,Small Business
ORD-01336,2025-07-03,CUST-1105,Home & Kitchen,Cookware Set,North,Chandigarh,5,150.0,0.1,675.0,404.65,270.35,Debit Card,Small Business
ORD-02189,2025-07-03,CUST-0954,Clothing,T-Shirt,East,Kolkata,2,54.54,0.1,98.17,70.73,27.44,Bank Transfer,Small Business
ORD-01477,2025-07-03,CUST-0523,Clothing,Jacket,East,Kolkata,3,81.91,0.0,245.73,187.49,58.24,UPI,Corporate
ORD-04275,2025-07-03,CUST-0990,Office Supplies,Pen Set,South,Chennai,5,28.15,0.0,140.75,96.34,44.41,UPI,Corporate
ORD-00779,2025-07-03,CUST-0293,Electronics,Laptop,South,Chennai,8,411.15,0.1,2960.28,2015.29,944.99,UPI,Small Business
ORD-03219,2025-07-03,CUST-0121,Clothing,Jeans,South,Hyderabad,4,45.71,0.15,155.41,96.61,58.8,Debit Card,Corporate
ORD-02770,2025-07-03,CUST-0805,Home & Kitchen,Cookware Set,Central,Bhopal,4,123.65,0.0,494.6,389.61,104.99,Debit Card,Corporate
ORD-01980,2025-07-04,CUST-0416,Electronics,Laptop,West,Pune,5,400.5,0.2,1602.0,1144.73,457.27,UPI,Corporate
ORD-02598,2025-07-04,CUST-0713,Office Supplies,Stapler,North,Delhi,3,41.53,0.05,118.36,69.28,49.08,Credit Card,Small Business
ORD-00447,2025-07-04,CUST-0878,Electronics,Laptop,Central,Indore,2,503.87,0.0,1007.74,618.45,389.29,Bank Transfer,Corporate
ORD-03557,2025-07-04,CUST-0736,Home & Kitchen,Coffee Maker,Central,Nagpur,2,116.72,0.2,186.75,141.97,44.78,UPI,Consumer
ORD-03333,2025-07-04,CUST-0050,Clothing,Backpack,South,Bengaluru,1,59.32,0.0,59.32,47.51,11.81,Credit Card,Consumer
ORD-02068,2025-07-04,CUST-1143,Electronics,Keyboard,West,Mumbai,2,411.54,0.1,740.77,479.99,260.78,Credit Card,Consumer
ORD-03092,2025-07-04,CUST-0578,Home & Kitchen,Toaster,West,Ahmedabad,1,138.81,0.1,124.93,95.37,29.56,Credit Card,Consumer
ORD-02239,2025-07-04,CUST-0031,Clothing,Jeans,South,Chennai,8,43.68,0.0,349.44,262.3,87.14,UPI,Corporate
ORD-03506,2025-07-04,CUST-0078,Furniture,Table,North,Delhi,7,350.01,0.0,2450.07,1713.96,736.11,Cash,Consumer
ORD-00033,2025-07-04,CUST-0551,Office Supplies,Pen Set,Central,Indore,5,32.92,0.0,164.6,118.13,46.47,Debit Card,Consumer
ORD-00514,2025-07-04,CUST-0178,Electronics,Laptop,North,Chandigarh,7,382.9,0.05,2546.28,1705.51,840.77,Credit Card,Corporate
ORD-02049,2025-07-04,CUST-0148,Office Supplies,Pen Set,South,Bengaluru,1,44.95,0.2,35.96,30.9,5.06,Credit Card,Small Business
ORD-03524,2025-07-05,CUST-1002,Electronics,Monitor,Central,Nagpur,8,464.77,0.0,3718.16,3134.29,583.87,UPI,Small Business
ORD-03307,2025-07-05,CUST-0352,Office Supplies,Calculator,West,Mumbai,7,28.7,0.0,200.9,137.91,62.99,Debit Card,Consumer
ORD-03751,2025-07-05,CUST-0941,Electronics,Laptop,North,Delhi,2,294.95,0.1,530.91,383.02,147.89,Debit Card,Consumer
ORD-01657,2025-07-05,CUST-1017,Electronics,Headphones,West,Pune,7,509.38,0.0,3565.66,2851.91,713.75,Debit Card,Consumer
ORD-02130,2025-07-05,CUST-0618,Office Supplies,Stapler,East,Guwahati,6,38.16,0.2,183.17,107.05,76.12,Credit Card,Consumer
ORD-00499,2025-07-05,CUST-0037,Office Supplies,Stapler,West,Ahmedabad,7,30.24,0.05,201.1,144.95,56.15,Bank Transfer,Consumer
ORD-04732,2025-07-05,CUST-0141,Home & Kitchen,Blender,Central,Bhopal,3,153.73,0.0,461.19,352.28,108.91,Credit Card,Consumer
ORD-04711,2025-07-05,CUST-0312,Clothing,Jeans,Central,Nagpur,7,45.35,0.0,317.45,250.23,67.22,Credit Card,Consumer
ORD-03997,2025-07-05,CUST-0356,Office Supplies,Printer Paper,West,Ahmedabad,3,46.64,0.15,118.93,85.09,33.84,UPI,Corporate
ORD-01482,2025-07-05,CUST-0356,Clothing,Backpack,North,Chandigarh,7,66.57,0.0,465.99,329.88,136.11,UPI,Corporate
ORD-01863,2025-07-05,CUST-0325,Office Supplies,Pen Set,West,Mumbai,4,28.72,0.1,103.39,83.37,20.02,Credit Card,Small Business
ORD-00599,2025-07-05,CUST-0825,Furniture,Office Chair,Central,Bhopal,5,297.5,0.1,1338.75,911.42,427.33,UPI,Consumer
ORD-04988,2025-07-06,CUST-0833,Home & Kitchen,Vacuum Cleaner,West,Mumbai,1,113.25,0.0,113.25,92.06,21.19,Credit Card,Small Business
ORD-01293,2025-07-06,CUST-0820,Office Supplies,Notebook,South,Chennai,7,34.12,0.0,238.84,147.16,91.68,Credit Card,Small Business
ORD-01343,2025-07-06,CUST-0774,Clothing,Jeans,West,Pune,8,58.65,0.0,469.2,396.63,72.57,UPI,Corporate
ORD-00093,2025-07-06,CUST-0406,Electronics,Monitor,East,Kolkata,7,510.86,0.05,3397.22,2877.94,519.28,UPI,Consumer
ORD-02266,2025-07-06,CUST-0776,Office Supplies,Calculator,West,Mumbai,1,30.26,0.05,28.75,17.19,11.56,Debit Card,Small Business
ORD-02965,2025-07-06,CUST-0627,Electronics,Monitor,South,Chennai,5,475.99,0.1,2141.96,1647.49,494.47,Credit Card,Consumer
ORD-04614,2025-07-06,CUST-0870,Office Supplies,Printer Paper,Central,Indore,8,46.25,0.1,333.0,253.06,79.94,UPI,Consumer
ORD-04509,2025-07-06,CUST-0098,Furniture,Table,West,Ahmedabad,2,155.1,0.0,310.2,266.43,43.77,Credit Card,Consumer
ORD-01991,2025-07-06,CUST-0309,Office Supplies,Calculator,North,Chandigarh,3,43.14,0.15,110.01,84.95,25.06,UPI,Small Business
ORD-03755,2025-07-06,CUST-0475,Home & Kitchen,Coffee Maker,North,Delhi,8,116.14,0.1,836.21,541.45,294.76,Bank Transfer,Consumer
ORD-04320,2025-07-06,CUST-0090,Clothing,T-Shirt,Central,Nagpur,4,64.06,0.05,243.43,203.31,40.12,UPI,Consumer
ORD-00462,2025-07-06,CUST-0114,Clothing,Sneakers,North,Jaipur,2,64.74,0.05,123.01,84.37,38.64,Bank Transfer,Consumer
ORD-01958,2025-07-06,CUST-0141,Clothing,Backpack,South,Hyderabad,7,74.51,0.0,521.57,381.12,140.45,UPI,Consumer
ORD-02571,2025-07-06,CUST-0778,Furniture,Cabinet,East,Bhubaneswar,2,221.6,0.15,376.72,322.6,54.12,Credit Card,Corporate
ORD-04262,2025-07-06,CUST-0998,Office Supplies,Notebook,Central,Nagpur,8,34.18,0.15,232.42,166.23,66.19,UPI,Corporate
ORD-01513,2025-07-06,CUST-0160,Electronics,Laptop,West,Pune,6,366.0,0.05,2086.2,1624.46,461.74,Bank Transfer,Small Business
ORD-03649,2025-07-06,CUST-0433,Electronics,Laptop,East,Bhubaneswar,8,402.81,0.1,2900.23,2012.36,887.87,Bank Transfer,Consumer
ORD-02696,2025-07-06,CUST-1158,Electronics,Headphones,South,Bengaluru,4,544.25,0.1,1959.3,1213.95,745.35,Credit Card,Consumer
ORD-04743,2025-07-06,CUST-0809,Office Supplies,Stapler,East,Kolkata,6,20.49,0.1,110.65,86.57,24.08,UPI,Corporate
ORD-04350,2025-07-06,CUST-1001,Furniture,Cabinet,Central,Nagpur,7,227.51,0.0,1592.57,1208.76,383.81,Credit Card,Consumer
ORD-00243,2025-07-07,CUST-0295,Electronics,Smartphone,South,Chennai,2,431.85,0.0,863.7,557.14,306.56,UPI,Consumer
ORD-00242,2025-07-07,CUST-0083,Electronics,Monitor,East,Guwahati,5,570.39,0.15,2424.16,1455.1,969.06,UPI,Consumer
ORD-04168,2025-07-07,CUST-0602,Clothing,Jeans,Central,Indore,1,35.82,0.0,35.82,29.65,6.17,UPI,Small Business
ORD-01573,2025-07-07,CUST-0662,Furniture,Desk,South,Bengaluru,7,315.12,0.05,2095.55,1684.54,411.01,Debit Card,Corporate
ORD-00982,2025-07-07,CUST-1173,Clothing,Backpack,Central,Bhopal,4,69.82,0.15,237.39,196.6,40.79,UPI,Consumer
ORD-01547,2025-07-07,CUST-1124,Home & Kitchen,Toaster,West,Mumbai,4,153.46,0.0,613.84,359.75,254.09,UPI,Consumer
ORD-02459,2025-07-07,CUST-0758,Electronics,Monitor,Central,Nagpur,2,373.05,0.1,671.49,456.87,214.62,UPI,Consumer
ORD-03572,2025-07-07,CUST-0743,Office Supplies,Calculator,North,Delhi,6,47.1,0.0,282.6,189.16,93.44,Bank Transfer,Small Business
ORD-01483,2025-07-07,CUST-0170,Home & Kitchen,Blender,East,Kolkata,4,149.57,0.1,538.45,364.88,173.57,UPI,Consumer
ORD-02976,2025-07-07,CUST-0212,Electronics,Headphones,North,Chandigarh,2,320.21,0.0,640.42,481.15,159.27,Credit Card,Consumer
ORD-04895,2025-07-07,CUST-1123,Home & Kitchen,Vacuum Cleaner,West,Mumbai,2,156.31,0.2,250.1,204.58,45.52,UPI,Consumer
ORD-02978,2025-07-07,CUST-1061,Electronics,Monitor,North,Jaipur,7,309.56,0.1,1950.23,1561.7,388.53,Debit Card,Corporate
ORD-00184,2025-07-07,CUST-0211,Clothing,Jeans,East,Guwahati,4,61.22,0.0,244.88,185.67,59.21,Credit Card,Consumer
ORD-00087,2025-07-07,CUST-0396,Home & Kitchen,Toaster,East,Kolkata,2,82.75,0.05,157.22,117.17,40.05,Cash,Consumer
ORD-04837,2025-07-07,CUST-0319,Office Supplies,Calculator,South,Chennai,4,36.67,0.0,146.68,110.78,35.9,Credit Card,Small Business
ORD-04315,2025-07-07,CUST-0585,Electronics,Headphones,West,Pune,1,577.11,0.15,490.54,399.55,90.99,UPI,Consumer
ORD-04152,2025-07-08,CUST-1058,Furniture,Office Chair,North,Jaipur,2,301.39,0.0,602.78,376.36,226.42,Credit Card,Corporate
ORD-00987,2025-07-08,CUST-0967,Furniture,Desk,East,Guwahati,8,292.72,0.0,2341.76,1459.21,882.55,Debit Card,Corporate
ORD-02948,2025-07-08,CUST-0850,Electronics,Laptop,East,Guwahati,4,336.85,0.0,1347.4,907.04,440.36,Credit Card,Consumer
ORD-03259,2025-07-08,CUST-0401,Office Supplies,Printer Paper,East,Kolkata,2,42.79,0.05,81.3,52.77,28.53,UPI,Corporate
ORD-01195,2025-07-08,CUST-0128,Office Supplies,Pen Set,Central,Indore,3,28.22,0.0,84.66,50.8,33.86,UPI,Consumer
ORD-01013,2025-07-08,CUST-0552,Electronics,Smartphone,North,Jaipur,4,487.98,0.05,1854.32,1268.9,585.42,UPI,Small Business
ORD-03274,2025-07-08,CUST-0813,Clothing,T-Shirt,East,Kolkata,5,66.42,0.0,332.1,229.57,102.53,UPI,Corporate
ORD-01858,2025-07-08,CUST-0565,Clothing,Backpack,North,Chandigarh,5,91.51,0.05,434.67,317.41,117.26,Cash,Consumer
ORD-03042,2025-07-08,CUST-0949,Clothing,Sneakers,Central,Nagpur,7,57.83,0.0,404.81,304.24,100.57,Credit Card,Corporate
ORD-03912,2025-07-08,CUST-0725,Office Supplies,Printer Paper,Central,Bhopal,1,42.12,0.05,40.01,28.73,11.28,Bank Transfer,Consumer
ORD-04075,2025-07-08,CUST-1115,Office Supplies,Notebook,South,Hyderabad,4,32.69,0.0,130.76,112.37,18.39,Bank Transfer,Small Business
ORD-04200,2025-07-08,CUST-0326,Clothing,Jeans,East,Kolkata,1,61.91,0.0,61.91,52.35,9.56,UPI,Corporate
ORD-00733,2025-07-08,CUST-0170,Office Supplies,Notebook,South,Bengaluru,2,46.52,0.15,79.08,57.37,21.71,UPI,Consumer
ORD-03926,2025-07-08,CUST-0135,Office Supplies,Notebook,East,Kolkata,7,31.78,0.0,222.46,145.49,76.97,Debit Card,Consumer
ORD-04192,2025-07-08,CUST-0130,Home & Kitchen,Blender,East,Kolkata,2,117.03,0.05,222.36,179.64,42.72,UPI,Consumer
ORD-04159,2025-07-08,CUST-0532,Electronics,Headphones,South,Chennai,8,428.7,0.15,2915.16,2231.15,684.01,UPI,Consumer
ORD-02723,2025-07-08,CUST-0135,Electronics,Keyboard,West,Pune,1,522.82,0.15,444.4,355.56,88.84,Debit Card,Small Business
ORD-00003,2025-07-09,CUST-1155,Electronics,Keyboard,West,Ahmedabad,6,379.18,0.05,2161.33,1612.08,549.25,Bank Transfer,Corporate
ORD-01698,2025-07-09,CUST-0079,Home & Kitchen,Vacuum Cleaner,East,Kolkata,2,103.7,0.1,186.66,152.65,34.01,Bank Transfer,Small Business
ORD-01269,2025-07-09,CUST-0958,Furniture,Office Chair,Central,Nagpur,1,384.94,0.0,384.94,263.9,121.04,Credit Card,Small Business
ORD-00995,2025-07-09,CUST-0914,Electronics,Headphones,South,Hyderabad,4,528.18,0.0,2112.72,1564.9,547.82,Credit Card,Corporate
ORD-01313,2025-07-09,CUST-0401,Clothing,Jeans,East,Kolkata,3,63.58,0.15,162.13,115.53,46.6,UPI,Small Business
ORD-03702,2025-07-09,CUST-0278,Clothing,Sneakers,North,Delhi,3,43.01,0.1,116.13,79.74,36.39,Debit Card,Small Business
ORD-03457,2025-07-09,CUST-0007,Furniture,Bookshelf,East,Guwahati,8,407.01,0.0,3256.08,2400.26,855.82,Cash,Corporate
ORD-04410,2025-07-09,CUST-0126,Electronics,Laptop,Central,Bhopal,1,335.92,0.0,335.92,211.48,124.44,Credit Card,Small Business
ORD-03447,2025-07-09,CUST-0128,Home & Kitchen,Coffee Maker,North,Delhi,2,115.5,0.0,231.0,141.69,89.31,Bank Transfer,Consumer
ORD-01154,2025-07-09,CUST-0904,Office Supplies,Notebook,South,Bengaluru,8,35.04,0.1,252.29,180.62,71.67,UPI,Consumer
ORD-02810,2025-07-09,CUST-0168,Furniture,Cabinet,East,Kolkata,7,198.77,0.0,1391.39,901.69,489.7,Credit Card,Consumer
ORD-04405,2025-07-09,CUST-0987,Office Supplies,Notebook,East,Guwahati,3,36.29,0.05,103.43,87.71,15.72,Debit Card,Consumer
ORD-04796,2025-07-09,CUST-1077,Electronics,Smartphone,North,Chandigarh,8,375.38,0.0,3003.04,2182.44,820.6,Credit Card,Consumer
ORD-02820,2025-07-09,CUST-0680,Furniture,Bookshelf,West,Mumbai,8,428.0,0.0,3424.0,2122.0,1302.0,Credit Card,Consumer
ORD-03098,2025-07-10,CUST-0875,Clothing,Jeans,South,Hyderabad,7,52.71,0.0,368.97,315.69,53.28,UPI,Corporate
ORD-03919,2025-07-10,CUST-0800,Electronics,Laptop,North,Jaipur,7,341.3,0.05,2269.64,1471.43,798.21,Credit Card,Corporate
ORD-02372,2025-07-10,CUST-0347,Electronics,Keyboard,West,Ahmedabad,5,301.99,0.05,1434.45,1103.44,331.01,Credit Card,Consumer
ORD-02742,2025-07-10,CUST-1114,Furniture,Bookshelf,South,Chennai,4,247.91,0.1,892.48,685.7,206.78,UPI,Small Business
ORD-00167,2025-07-10,CUST-0744,Furniture,Office Chair,West,Ahmedabad,5,196.49,0.0,982.45,772.66,209.79,Cash,Corporate
ORD-00580,2025-07-10,CUST-0338,Office Supplies,Stapler,South,Bengaluru,6,43.42,0.1,234.47,157.1,77.37,Credit Card,Small Business
ORD-01247,2025-07-10,CUST-0567,Electronics,Laptop,West,Pune,1,272.48,0.05,258.86,166.07,92.79,Bank Transfer,Consumer
ORD-02241,2025-07-10,CUST-1097,Electronics,Laptop,North,Chandigarh,5,410.82,0.0,2054.1,1369.52,684.58,UPI,Consumer
ORD-04203,2025-07-10,CUST-0082,Office Supplies,Notebook,North,Jaipur,1,32.81,0.05,31.17,18.76,12.41,Debit Card,Corporate
ORD-01506,2025-07-10,CUST-1070,Electronics,Smartphone,Central,Nagpur,2,357.63,0.0,715.26,574.18,141.08,UPI,Consumer
ORD-04217,2025-07-10,CUST-0653,Clothing,Sneakers,South,Chennai,1,70.21,0.0,70.21,41.7,28.51,UPI,Small Business
ORD-03387,2025-07-11,CUST-0345,Electronics,Laptop,South,Bengaluru,2,409.72,0.1,737.5,518.02,219.48,Credit Card,Consumer
ORD-02994,2025-07-11,CUST-0265,Electronics,Monitor,West,Mumbai,7,401.85,0.1,2531.66,1738.31,793.35,UPI,Small Business
ORD-01580,2025-07-11,CUST-1063,Electronics,Headphones,South,Chennai,6,272.75,0.0,1636.5,1014.89,621.61,Credit Card,Consumer
ORD-04843,2025-07-11,CUST-0199,Home & Kitchen,Blender,Central,Bhopal,6,113.94,0.1,615.28,376.96,238.32,Cash,Corporate
ORD-03053,2025-07-11,CUST-0368,Clothing,T-Shirt,East,Kolkata,3,55.72,0.1,150.44,103.97,46.47,Credit Card,Small Business
ORD-00602,2025-07-11,CUST-1019,Office Supplies,Notebook,South,Bengaluru,3,23.85,0.0,71.55,41.7,29.85,UPI,Small Business
ORD-00350,2025-07-11,CUST-0227,Home & Kitchen,Coffee Maker,Central,Bhopal,3,101.55,0.05,289.42,230.69,58.73,UPI,Consumer
ORD-03958,2025-07-11,CUST-0516,Office Supplies,Calculator,West,Ahmedabad,3,38.33,0.1,103.49,83.63,19.86,UPI,Consumer
ORD-04848,2025-07-11,CUST-0844,Clothing,Jeans,West,Pune,1,50.22,0.0,50.22,41.51,8.71,UPI,Small Business
ORD-03857,2025-07-11,CUST-0057,Electronics,Smartphone,North,Delhi,1,442.85,0.05,420.71,319.36,101.35,Debit Card,Consumer
ORD-03955,2025-07-12,CUST-0574,Home & Kitchen,Vacuum Cleaner,East,Guwahati,3,113.96,0.05,324.79,227.06,97.73,UPI,Small Business
ORD-02728,2025-07-12,CUST-0228,Electronics,Smartphone,South,Bengaluru,6,400.93,0.0,2405.58,2022.15,383.43,Credit Card,Consumer
ORD-03206,2025-07-12,CUST-0026,Office Supplies,Pen Set,Central,Bhopal,6,29.38,0.15,149.84,91.76,58.08,Credit Card,Consumer
ORD-01259,2025-07-12,CUST-0008,Home & Kitchen,Toaster,East,Bhubaneswar,5,88.01,0.05,418.05,248.95,169.1,Bank Transfer,Small Business
ORD-04824,2025-07-12,CUST-0149,Electronics,Headphones,South,Chennai,7,472.59,0.0,3308.13,1940.56,1367.57,Bank Transfer,Consumer
ORD-04818,2025-07-12,CUST-0129,Clothing,Backpack,Central,Nagpur,1,55.65,0.0,55.65,42.47,13.18,Bank Transfer,Consumer
ORD-00812,2025-07-12,CUST-1054,Clothing,Jacket,East,Kolkata,1,69.32,0.05,65.85,45.62,20.23,Credit Card,Consumer
ORD-03256,2025-07-12,CUST-0745,Office Supplies,Calculator,South,Chennai,2,37.05,0.05,70.4,51.73,18.67,UPI,Corporate
ORD-04798,2025-07-12,CUST-0319,Clothing,Sneakers,Central,Indore,1,68.31,0.15,58.06,40.97,17.09,Credit Card,Small Business
ORD-01002,2025-07-12,CUST-0043,Office Supplies,Calculator,South,Chennai,5,54.75,0.0,273.75,229.55,44.2,UPI,Small Business
ORD-00652,2025-07-12,CUST-0382,Clothing,Sneakers,Central,Bhopal,1,78.42,0.0,78.42,57.25,21.17,Bank Transfer,Small Business
ORD-02408,2025-07-12,CUST-0219,Home & Kitchen,Blender,West,Pune,1,94.32,0.2,75.46,64.32,11.14,UPI,Consumer
ORD-02702,2025-07-13,CUST-1026,Office Supplies,Stapler,South,Bengaluru,1,31.09,0.0,31.09,23.08,8.01,Credit Card,Consumer
ORD-03012,2025-07-13,CUST-0703,Office Supplies,Stapler,West,Mumbai,7,33.05,0.2,185.08,143.55,41.53,UPI,Consumer
ORD-02805,2025-07-13,CUST-0671,Office Supplies,Calculator,Central,Nagpur,3,52.14,0.1,140.78,116.12,24.66,UPI,Consumer
ORD-03773,2025-07-13,CUST-0895,Office Supplies,Notebook,Central,Bhopal,4,25.0,0.05,95.0,62.05,32.95,Cash,Consumer
ORD-05000,2025-07-13,CUST-0087,Office Supplies,Pen Set,North,Delhi,6,45.31,0.05,258.27,221.24,37.03,UPI,Consumer
ORD-01993,2025-07-13,CUST-0556,Furniture,Table,South,Bengaluru,2,323.26,0.05,614.19,377.54,236.65,UPI,Small Business
ORD-00745,2025-07-13,CUST-0244,Office Supplies,Pen Set,North,Chandigarh,7,52.98,0.05,352.32,268.19,84.13,UPI,Corporate
ORD-00818,2025-07-13,CUST-0949,Home & Kitchen,Coffee Maker,South,Bengaluru,3,80.86,0.2,194.06,113.0,81.06,UPI,Corporate
ORD-01235,2025-07-14,CUST-0399,Furniture,Desk,South,Chennai,6,227.22,0.0,1363.32,1117.6,245.72,Debit Card,Small Business
ORD-00132,2025-07-14,CUST-0844,Electronics,Headphones,East,Bhubaneswar,6,570.72,0.0,3424.32,2484.47,939.85,Cash,Consumer
ORD-02490,2025-07-14,CUST-0507,Electronics,Laptop,Central,Nagpur,8,599.34,0.15,4075.51,2958.96,1116.55,Credit Card,Corporate
ORD-02660,2025-07-14,CUST-1113,Home & Kitchen,Toaster,North,Jaipur,1,143.55,0.0,143.55,100.54,43.01,Debit Card,Small Business
ORD-04229,2025-07-14,CUST-0114,Office Supplies,Printer Paper,West,Pune,4,25.2,0.2,80.64,57.22,23.42,Credit Card,Consumer
ORD-02268,2025-07-14,CUST-0606,Furniture,Cabinet,West,Mumbai,7,309.17,0.15,1839.56,1077.93,761.63,Credit Card,Small Business
ORD-03350,2025-07-14,CUST-0036,Furniture,Desk,North,Chandigarh,7,194.4,0.1,1224.72,854.6,370.12,Debit Card,Small Business
ORD-03725,2025-07-14,CUST-0824,Electronics,Headphones,Central,Indore,2,582.21,0.1,1047.98,837.25,210.73,Credit Card,Consumer
ORD-00498,2025-07-14,CUST-0754,Clothing,Jacket,West,Pune,6,81.61,0.1,440.69,362.17,78.52,UPI,Consumer
ORD-04031,2025-07-14,CUST-0538,Home & Kitchen,Vacuum Cleaner,Central,Bhopal,5,190.47,0.05,904.73,691.0,213.73,Credit Card,Corporate
ORD-00058,2025-07-14,CUST-0061,Electronics,Keyboard,West,Mumbai,8,585.67,0.05,4451.09,3413.61,1037.48,Credit Card,Consumer
ORD-02883,2025-07-14,CUST-0265,Office Supplies,Notebook,North,Chandigarh,6,23.7,0.1,127.98,95.71,32.27,Bank Transfer,Small Business
ORD-00355,2025-07-14,CUST-0351,Furniture,Bookshelf,East,Kolkata,2,357.48,0.0,714.96,558.24,156.72,Debit Card,Corporate
ORD-04081,2025-07-14,CUST-0047,Electronics,Headphones,South,Chennai,5,476.71,0.05,2264.37,1365.3,899.07,Debit Card,Consumer
ORD-02880,2025-07-14,CUST-1004,Furniture,Desk,North,Delhi,2,246.6,0.0,493.2,419.09,74.11,Cash,Consumer
ORD-04759,2025-07-14,CUST-0990,Office Supplies,Notebook,Central,Bhopal,1,33.96,0.05,32.26,21.62,10.64,Credit Card,Corporate
ORD-04220,2025-07-14,CUST-0534,Home & Kitchen,Coffee Maker,West,Mumbai,2,102.87,0.05,195.45,166.14,29.31,Debit Card,Corporate
